# Description: per-basin vegetation and soil carbon densities used as emission factors for afforestation/reforestation (AR) carbon storage estimation
# Usage: cdf_lulucf computation
# Source: GCAM v8 ScenMIP - GCAM_land_carbon_info_ScenMIP (Xin Zhao, 2026-05-14) 
region,basin,LandLeaf,veg.carbon.density,soil.carbon.density,mature.age,min.soil.carbon.density,SoilTime
Middle East,MeditE,Vegetables_MeditE_IRR_hi,11.11,139.333333333333,1,138.555149263434,50
Middle East,Iran,Vegetables_Iran_IRR_lo,9.60666666666667,102.666666666667,1,101.478370873978,50
Middle East,Iran,Vegetables_Iran_IRR_hi,9.60666666666667,102.666666666667,1,101.478370873978,50
Middle East,TigrEuphR,Vegetables_TigrEuphR_IRR_lo,6.93,117.333333333333,1,118.863933879897,50
Middle East,TigrEuphR,Vegetables_TigrEuphR_IRR_hi,6.93,117.333333333333,1,118.863933879897,50
Middle East,PersianGulf,Vegetables_PersianGulf_IRR_lo,10.67,88,1,88.5866551802009,50
Middle East,PersianGulf,Vegetables_PersianGulf_IRR_hi,10.67,88,1,88.5866551802009,50
Middle East,FarahrudR,Vegetables_FarahrudR_IRR_lo,8.39666666666667,47.6666666666667,1,47.106041526342,50
Middle East,FarahrudR,Vegetables_FarahrudR_IRR_hi,8.39666666666667,47.6666666666667,1,47.106041526342,50
Middle East,RedSeaE,Vegetables_RedSeaE_IRR_lo,5.61,88,1,88.8514310200401,50
Middle East,RedSeaE,Vegetables_RedSeaE_IRR_hi,5.61,88,1,88.8514310200401,50
Middle East,ArabianP,Vegetables_ArabianP_IRR_lo,8.10333333333333,73.3333333333333,1,72.0345153355762,50
Middle East,ArabianP,Vegetables_ArabianP_IRR_hi,8.10333333333333,73.3333333333333,1,72.0345153355762,50
Middle East,DeadSea,Vegetables_DeadSea_IRR_lo,12.9066666666667,110,1,109.877997231258,50
Middle East,DeadSea,Vegetables_DeadSea_IRR_hi,12.9066666666667,110,1,109.877997231258,50
Middle East,Helmand,Vegetables_Helmand_IRR_lo,4.4,47.6666666666667,1,45.9639221229408,50
Middle East,Helmand,Vegetables_Helmand_IRR_hi,4.4,47.6666666666667,1,45.9639221229408,50
Middle East,SinaiP,Vegetables_SinaiP_IRR_lo,4.25333333333333,47.6666666666667,1,46.5405389823725,50
Middle East,SinaiP,Vegetables_SinaiP_IRR_hi,4.25333333333333,47.6666666666667,1,46.5405389823725,50
Middle East,EJrdnSyr,Vegetables_EJrdnSyr_IRR_lo,36.6666666666667,66,1,67.671697160614,50
Middle East,EJrdnSyr,Vegetables_EJrdnSyr_IRR_hi,36.6666666666667,66,1,67.671697160614,50
Middle East,AfrCstNE,Vegetables_AfrCstNE_IRR_lo,0,179.666666666667,1,179.666666666667,50
Middle East,AfrCstNE,Vegetables_AfrCstNE_IRR_hi,0,179.666666666667,1,179.666666666667,50
Middle East,HamuMashR,Vegetables_HamuMashR_IRR_lo,28.7466666666667,51.3333333333333,1,51.3333333333333,50
Middle East,HamuMashR,Vegetables_HamuMashR_IRR_hi,28.7466666666667,51.3333333333333,1,51.3333333333333,50
Middle East,ArabianSea,Vegetables_ArabianSea_IRR_lo,54.56,51.3333333333333,1,51.5039442873066,50
Middle East,ArabianSea,Vegetables_ArabianSea_IRR_hi,54.56,51.3333333333333,1,51.5039442873066,50
Middle East,CaspianE,Wheat_CaspianE_IRR_lo,6.34333333333333,139.333333333333,1,137.829023242077,50
Middle East,CaspianE,Wheat_CaspianE_IRR_hi,6.34333333333333,139.333333333333,1,137.829023242077,50
Middle East,CaspianSW,Wheat_CaspianSW_IRR_lo,3.81333333333333,220,1,220.565652618942,50
Middle East,CaspianSW,Wheat_CaspianSW_IRR_hi,3.81333333333333,220,1,220.565652618942,50
Middle East,MeditE,Wheat_MeditE_IRR_lo,28.0866666666667,139.333333333333,1,138.555149263434,50
Middle East,MeditE,Wheat_MeditE_IRR_hi,28.0866666666667,139.333333333333,1,138.555149263434,50
Middle East,Iran,Wheat_Iran_IRR_lo,7.22333333333333,102.666666666667,1,101.478370873978,50
Middle East,Iran,Wheat_Iran_IRR_hi,7.22333333333333,102.666666666667,1,101.478370873978,50
Middle East,TigrEuphR,Wheat_TigrEuphR_IRR_lo,5.28,117.333333333333,1,118.863933879897,50
Middle East,TigrEuphR,Wheat_TigrEuphR_IRR_hi,5.28,117.333333333333,1,118.863933879897,50
Middle East,PersianGulf,Wheat_PersianGulf_IRR_lo,11.22,88,1,88.5866551802009,50
Middle East,PersianGulf,Wheat_PersianGulf_IRR_hi,11.22,88,1,88.5866551802009,50
Middle East,FarahrudR,Wheat_FarahrudR_IRR_lo,21.67,47.6666666666667,1,47.106041526342,50
Middle East,FarahrudR,Wheat_FarahrudR_IRR_hi,21.67,47.6666666666667,1,47.106041526342,50
Middle East,RedSeaE,Wheat_RedSeaE_IRR_lo,7.66333333333333,88,1,88.8514310200401,50
Middle East,RedSeaE,Wheat_RedSeaE_IRR_hi,7.66333333333333,88,1,88.8514310200401,50
Middle East,ArabianP,Wheat_ArabianP_IRR_lo,7.66333333333333,73.3333333333333,1,72.0345153355762,50
Middle East,ArabianP,Wheat_ArabianP_IRR_hi,7.66333333333333,73.3333333333333,1,72.0345153355762,50
Middle East,DeadSea,Wheat_DeadSea_IRR_lo,9.42333333333333,110,1,109.877997231258,50
Middle East,DeadSea,Wheat_DeadSea_IRR_hi,9.42333333333333,110,1,109.877997231258,50
Middle East,Helmand,Wheat_Helmand_IRR_lo,5.17,47.6666666666667,1,45.9639221229408,50
Middle East,Helmand,Wheat_Helmand_IRR_hi,5.17,47.6666666666667,1,45.9639221229408,50
Middle East,SinaiP,Wheat_SinaiP_IRR_lo,1.54,47.6666666666667,1,46.5405389823725,50
Middle East,SinaiP,Wheat_SinaiP_IRR_hi,1.54,47.6666666666667,1,46.5405389823725,50
Middle East,EJrdnSyr,Wheat_EJrdnSyr_IRR_lo,16.3533333333333,66,1,67.671697160614,50
Middle East,EJrdnSyr,Wheat_EJrdnSyr_IRR_hi,16.3533333333333,66,1,67.671697160614,50
Middle East,AfrCstNE,Wheat_AfrCstNE_IRR_lo,0,179.666666666667,1,179.666666666667,50
Middle East,AfrCstNE,Wheat_AfrCstNE_IRR_hi,0,179.666666666667,1,179.666666666667,50
Pakistan,IndusR,CornC4_IndusR_IRR_lo,23.0266666666667,183.333333333333,1,182.930092749653,25
Pakistan,IndusR,CornC4_IndusR_IRR_hi,23.0266666666667,183.333333333333,1,182.930092749653,25
Pakistan,Helmand,CornC4_Helmand_IRR_lo,0,88,1,87.8283545699324,25
Pakistan,Helmand,CornC4_Helmand_IRR_hi,0,88,1,87.8283545699324,25
Pakistan,HamuMashR,CornC4_HamuMashR_IRR_lo,5.83,62.3333333333333,1,61.4483694834239,25
Pakistan,HamuMashR,CornC4_HamuMashR_IRR_hi,5.83,62.3333333333333,1,61.4483694834239,25
Pakistan,ArabianSea,CornC4_ArabianSea_IRR_lo,9.05666666666667,69.6666666666667,1,71.4639160267643,25
Pakistan,ArabianSea,CornC4_ArabianSea_IRR_hi,9.05666666666667,69.6666666666667,1,71.4639160267643,25
Pakistan,SabarmatiR,CornC4_SabarmatiR_IRR_lo,21.4133333333333,95.3333333333333,1,96.2854660047417,25
Pakistan,SabarmatiR,CornC4_SabarmatiR_IRR_hi,21.4133333333333,95.3333333333333,1,96.2854660047417,25
Pakistan,IndusR,FiberCrop_IndusR_IRR_lo,7.11333333333333,183.333333333333,1,182.930092749653,25
Pakistan,IndusR,FiberCrop_IndusR_IRR_hi,7.11333333333333,183.333333333333,1,182.930092749653,25
Pakistan,Helmand,FiberCrop_Helmand_IRR_lo,2.56666666666667,88,1,87.8283545699324,25
Pakistan,Helmand,FiberCrop_Helmand_IRR_hi,2.56666666666667,88,1,87.8283545699324,25
Pakistan,HamuMashR,FiberCrop_HamuMashR_IRR_lo,2.27333333333333,62.3333333333333,1,61.4483694834239,25
Pakistan,HamuMashR,FiberCrop_HamuMashR_IRR_hi,2.27333333333333,62.3333333333333,1,61.4483694834239,25
Pakistan,ArabianSea,FiberCrop_ArabianSea_IRR_lo,3.96,69.6666666666667,1,71.4639160267643,25
Pakistan,ArabianSea,FiberCrop_ArabianSea_IRR_hi,3.96,69.6666666666667,1,71.4639160267643,25
Pakistan,SabarmatiR,FiberCrop_SabarmatiR_IRR_lo,7.11333333333333,95.3333333333333,1,96.2854660047417,25
Pakistan,SabarmatiR,FiberCrop_SabarmatiR_IRR_hi,7.11333333333333,95.3333333333333,1,96.2854660047417,25
Pakistan,IndusR,FodderGrass_IndusR_IRR_lo,0,183.333333333333,1,182.930092749653,25
Pakistan,IndusR,FodderGrass_IndusR_IRR_hi,0,183.333333333333,1,182.930092749653,25
Pakistan,HamuMashR,FodderGrass_HamuMashR_IRR_lo,0,62.3333333333333,1,61.4483694834239,25
Pakistan,HamuMashR,FodderGrass_HamuMashR_IRR_hi,0,62.3333333333333,1,61.4483694834239,25
Pakistan,ArabianSea,FodderGrass_ArabianSea_IRR_lo,0,69.6666666666667,1,71.4639160267643,25
Pakistan,ArabianSea,FodderGrass_ArabianSea_IRR_hi,0,69.6666666666667,1,71.4639160267643,25
Pakistan,SabarmatiR,FodderGrass_SabarmatiR_IRR_lo,0,95.3333333333333,1,96.2854660047417,25
Pakistan,SabarmatiR,FodderGrass_SabarmatiR_IRR_hi,0,95.3333333333333,1,96.2854660047417,25
Pakistan,IndusR,Fruits_IndusR_IRR_lo,4.98666666666667,183.333333333333,1,182.930092749653,25
Pakistan,IndusR,Fruits_IndusR_IRR_hi,4.98666666666667,183.333333333333,1,182.930092749653,25
Pakistan,Helmand,Fruits_Helmand_IRR_lo,0,88,1,87.8283545699324,25
Pakistan,Helmand,Fruits_Helmand_IRR_hi,0,88,1,87.8283545699324,25
Pakistan,HamuMashR,Fruits_HamuMashR_IRR_lo,2.27333333333333,62.3333333333333,1,61.4483694834239,25
Pakistan,HamuMashR,Fruits_HamuMashR_IRR_hi,2.27333333333333,62.3333333333333,1,61.4483694834239,25
Pakistan,ArabianSea,Fruits_ArabianSea_IRR_lo,3.59333333333333,69.6666666666667,1,71.4639160267643,25
Pakistan,ArabianSea,Fruits_ArabianSea_IRR_hi,3.59333333333333,69.6666666666667,1,71.4639160267643,25
Pakistan,SabarmatiR,Fruits_SabarmatiR_IRR_lo,4.58333333333333,95.3333333333333,1,96.2854660047417,25
Pakistan,SabarmatiR,Fruits_SabarmatiR_IRR_hi,4.58333333333333,95.3333333333333,1,96.2854660047417,25
Pakistan,IndusR,FruitsTree_IndusR_IRR_lo,119.313333333333,183.333333333333,10,182.930092749653,25
Pakistan,IndusR,FruitsTree_IndusR_IRR_hi,119.313333333333,183.333333333333,10,182.930092749653,25
Pakistan,Helmand,FruitsTree_Helmand_IRR_lo,91.4833333333333,88,10,87.8283545699324,25
Pakistan,Helmand,FruitsTree_Helmand_IRR_hi,91.4833333333333,88,10,87.8283545699324,25
Pakistan,HamuMashR,FruitsTree_HamuMashR_IRR_lo,94.93,62.3333333333333,10,61.4483694834239,25
Pakistan,HamuMashR,FruitsTree_HamuMashR_IRR_hi,94.93,62.3333333333333,10,61.4483694834239,25
Pakistan,ArabianSea,FruitsTree_ArabianSea_IRR_lo,134.53,69.6666666666667,10,71.4639160267643,25
Pakistan,ArabianSea,FruitsTree_ArabianSea_IRR_hi,134.53,69.6666666666667,10,71.4639160267643,25
Pakistan,SabarmatiR,FruitsTree_SabarmatiR_IRR_lo,122.686666666667,95.3333333333333,10,96.2854660047417,25
Pakistan,SabarmatiR,FruitsTree_SabarmatiR_IRR_hi,122.686666666667,95.3333333333333,10,96.2854660047417,25
Pakistan,IndusR,Legumes_IndusR_IRR_lo,2.64,183.333333333333,1,182.930092749653,25
Pakistan,IndusR,Legumes_IndusR_IRR_hi,2.64,183.333333333333,1,182.930092749653,25
Pakistan,Helmand,Legumes_Helmand_IRR_lo,1.21,88,1,87.8283545699324,25
Pakistan,Helmand,Legumes_Helmand_IRR_hi,1.21,88,1,87.8283545699324,25
Pakistan,HamuMashR,Legumes_HamuMashR_IRR_lo,1.17333333333333,62.3333333333333,1,61.4483694834239,25
Pakistan,HamuMashR,Legumes_HamuMashR_IRR_hi,1.17333333333333,62.3333333333333,1,61.4483694834239,25
Pakistan,ArabianSea,Legumes_ArabianSea_IRR_lo,2.16333333333333,69.6666666666667,1,71.4639160267643,25
Pakistan,ArabianSea,Legumes_ArabianSea_IRR_hi,2.16333333333333,69.6666666666667,1,71.4639160267643,25
Pakistan,SabarmatiR,Legumes_SabarmatiR_IRR_lo,2.31,95.3333333333333,1,96.2854660047417,25
Pakistan,SabarmatiR,Legumes_SabarmatiR_IRR_hi,2.31,95.3333333333333,1,96.2854660047417,25
Pakistan,IndusR,MiscCrop_IndusR_IRR_lo,9.79,183.333333333333,1,182.930092749653,25
Pakistan,IndusR,MiscCrop_IndusR_IRR_hi,9.79,183.333333333333,1,182.930092749653,25
Pakistan,Helmand,MiscCrop_Helmand_IRR_lo,3.74,88,1,87.8283545699324,25
Pakistan,Helmand,MiscCrop_Helmand_IRR_hi,3.74,88,1,87.8283545699324,25
Pakistan,HamuMashR,MiscCrop_HamuMashR_IRR_lo,3.88666666666667,62.3333333333333,1,61.4483694834239,25
Pakistan,HamuMashR,MiscCrop_HamuMashR_IRR_hi,3.88666666666667,62.3333333333333,1,61.4483694834239,25
Pakistan,ArabianSea,MiscCrop_ArabianSea_IRR_lo,7.18666666666667,69.6666666666667,1,71.4639160267643,25
Pakistan,ArabianSea,MiscCrop_ArabianSea_IRR_hi,7.18666666666667,69.6666666666667,1,71.4639160267643,25
Pakistan,SabarmatiR,MiscCrop_SabarmatiR_IRR_lo,8.69,95.3333333333333,1,96.2854660047417,25
Pakistan,SabarmatiR,MiscCrop_SabarmatiR_IRR_hi,8.69,95.3333333333333,1,96.2854660047417,25
Pakistan,IndusR,NutsSeeds_IndusR_IRR_lo,27.9033333333333,183.333333333333,1,182.930092749653,25
Pakistan,IndusR,NutsSeeds_IndusR_IRR_hi,27.9033333333333,183.333333333333,1,182.930092749653,25
Pakistan,ArabianSea,NutsSeeds_ArabianSea_IRR_lo,0,69.6666666666667,1,71.4639160267643,25
Pakistan,ArabianSea,NutsSeeds_ArabianSea_IRR_hi,0,69.6666666666667,1,71.4639160267643,25
Pakistan,SabarmatiR,NutsSeeds_SabarmatiR_IRR_lo,0,95.3333333333333,1,96.2854660047417,25
Pakistan,SabarmatiR,NutsSeeds_SabarmatiR_IRR_hi,0,95.3333333333333,1,96.2854660047417,25
Pakistan,IndusR,NutsSeedsTree_IndusR_IRR_lo,31.0933333333333,183.333333333333,10,182.930092749653,25
Pakistan,IndusR,NutsSeedsTree_IndusR_IRR_hi,31.0933333333333,183.333333333333,10,182.930092749653,25
Pakistan,Helmand,NutsSeedsTree_Helmand_IRR_lo,23.1366666666667,88,10,87.8283545699324,25
Pakistan,Helmand,NutsSeedsTree_Helmand_IRR_hi,23.1366666666667,88,10,87.8283545699324,25
Pakistan,HamuMashR,NutsSeedsTree_HamuMashR_IRR_lo,24.8233333333333,62.3333333333333,10,61.4483694834239,25
Pakistan,HamuMashR,NutsSeedsTree_HamuMashR_IRR_hi,24.8233333333333,62.3333333333333,10,61.4483694834239,25
Pakistan,ArabianSea,NutsSeedsTree_ArabianSea_IRR_lo,35.31,69.6666666666667,10,71.4639160267643,25
Pakistan,ArabianSea,NutsSeedsTree_ArabianSea_IRR_hi,35.31,69.6666666666667,10,71.4639160267643,25
Pakistan,SabarmatiR,NutsSeedsTree_SabarmatiR_IRR_lo,32.01,95.3333333333333,10,96.2854660047417,25
Pakistan,SabarmatiR,NutsSeedsTree_SabarmatiR_IRR_hi,32.01,95.3333333333333,10,96.2854660047417,25
Pakistan,IndusR,OilCrop_IndusR_IRR_lo,5.68333333333333,183.333333333333,1,182.930092749653,25
Pakistan,IndusR,OilCrop_IndusR_IRR_hi,5.68333333333333,183.333333333333,1,182.930092749653,25
Pakistan,Helmand,OilCrop_Helmand_IRR_lo,2.16333333333333,88,1,87.8283545699324,25
Pakistan,Helmand,OilCrop_Helmand_IRR_hi,2.16333333333333,88,1,87.8283545699324,25
Pakistan,HamuMashR,OilCrop_HamuMashR_IRR_lo,2.45666666666667,62.3333333333333,1,61.4483694834239,25
Pakistan,HamuMashR,OilCrop_HamuMashR_IRR_hi,2.45666666666667,62.3333333333333,1,61.4483694834239,25
Pakistan,ArabianSea,OilCrop_ArabianSea_IRR_lo,5.79333333333333,69.6666666666667,1,71.4639160267643,25
Pakistan,ArabianSea,OilCrop_ArabianSea_IRR_hi,5.79333333333333,69.6666666666667,1,71.4639160267643,25
Pakistan,SabarmatiR,OilCrop_SabarmatiR_IRR_lo,6.08666666666667,95.3333333333333,1,96.2854660047417,25
Pakistan,SabarmatiR,OilCrop_SabarmatiR_IRR_hi,6.08666666666667,95.3333333333333,1,96.2854660047417,25
Pakistan,IndusR,OilCropTree_IndusR_IRR_lo,73.59,183.333333333333,10,182.930092749653,25
Pakistan,IndusR,OilCropTree_IndusR_IRR_hi,73.59,183.333333333333,10,182.930092749653,25
Pakistan,HamuMashR,OilCropTree_HamuMashR_IRR_lo,68.2733333333333,62.3333333333333,10,61.4483694834239,25
Pakistan,HamuMashR,OilCropTree_HamuMashR_IRR_hi,68.2733333333333,62.3333333333333,10,61.4483694834239,25
Pakistan,ArabianSea,OilCropTree_ArabianSea_IRR_lo,111.063333333333,69.6666666666667,10,71.4639160267643,25
Pakistan,ArabianSea,OilCropTree_ArabianSea_IRR_hi,111.063333333333,69.6666666666667,10,71.4639160267643,25
Pakistan,SabarmatiR,OilCropTree_SabarmatiR_IRR_lo,74.36,95.3333333333333,10,96.2854660047417,25
Pakistan,SabarmatiR,OilCropTree_SabarmatiR_IRR_hi,74.36,95.3333333333333,10,96.2854660047417,25
Pakistan,IndusR,OtherGrain_IndusR_IRR_lo,3.88666666666667,183.333333333333,1,182.930092749653,25
Pakistan,IndusR,OtherGrain_IndusR_IRR_hi,3.88666666666667,183.333333333333,1,182.930092749653,25
Pakistan,Helmand,OtherGrain_Helmand_IRR_lo,2.56666666666667,88,1,87.8283545699324,25
Pakistan,Helmand,OtherGrain_Helmand_IRR_hi,2.56666666666667,88,1,87.8283545699324,25
Pakistan,HamuMashR,OtherGrain_HamuMashR_IRR_lo,1.87,62.3333333333333,1,61.4483694834239,25
Pakistan,HamuMashR,OtherGrain_HamuMashR_IRR_hi,1.87,62.3333333333333,1,61.4483694834239,25
Pakistan,ArabianSea,OtherGrain_ArabianSea_IRR_lo,3.81333333333333,69.6666666666667,1,71.4639160267643,25
Pakistan,ArabianSea,OtherGrain_ArabianSea_IRR_hi,3.81333333333333,69.6666666666667,1,71.4639160267643,25
Pakistan,SabarmatiR,OtherGrain_SabarmatiR_IRR_lo,2.16333333333333,95.3333333333333,1,96.2854660047417,25
Pakistan,SabarmatiR,OtherGrain_SabarmatiR_IRR_hi,2.16333333333333,95.3333333333333,1,96.2854660047417,25
Pakistan,IndusR,OtherGrainC4_IndusR_IRR_lo,5.5,183.333333333333,1,182.930092749653,25
Pakistan,IndusR,OtherGrainC4_IndusR_IRR_hi,5.5,183.333333333333,1,182.930092749653,25
Pakistan,Helmand,OtherGrainC4_Helmand_IRR_lo,5.57333333333333,88,1,87.8283545699324,25
Pakistan,Helmand,OtherGrainC4_Helmand_IRR_hi,5.57333333333333,88,1,87.8283545699324,25
Pakistan,HamuMashR,OtherGrainC4_HamuMashR_IRR_lo,3.52,62.3333333333333,1,61.4483694834239,25
Pakistan,HamuMashR,OtherGrainC4_HamuMashR_IRR_hi,3.52,62.3333333333333,1,61.4483694834239,25
Pakistan,ArabianSea,OtherGrainC4_ArabianSea_IRR_lo,5.68333333333333,69.6666666666667,1,71.4639160267643,25
Pakistan,ArabianSea,OtherGrainC4_ArabianSea_IRR_hi,5.68333333333333,69.6666666666667,1,71.4639160267643,25
Pakistan,SabarmatiR,OtherGrainC4_SabarmatiR_IRR_lo,5.20666666666667,95.3333333333333,1,96.2854660047417,25
Pakistan,SabarmatiR,OtherGrainC4_SabarmatiR_IRR_hi,5.20666666666667,95.3333333333333,1,96.2854660047417,25
Pakistan,IndusR,Rice_IndusR_IRR_lo,15.4366666666667,183.333333333333,1,182.930092749653,25
Pakistan,IndusR,Rice_IndusR_IRR_hi,15.4366666666667,183.333333333333,1,182.930092749653,25
Pakistan,Helmand,Rice_Helmand_IRR_lo,9.93666666666667,88,1,87.8283545699324,25
Pakistan,Helmand,Rice_Helmand_IRR_hi,9.93666666666667,88,1,87.8283545699324,25
Pakistan,HamuMashR,Rice_HamuMashR_IRR_lo,8.91,62.3333333333333,1,61.4483694834239,25
Pakistan,HamuMashR,Rice_HamuMashR_IRR_hi,8.91,62.3333333333333,1,61.4483694834239,25
Pakistan,ArabianSea,Rice_ArabianSea_IRR_lo,14.5566666666667,69.6666666666667,1,71.4639160267643,25
Pakistan,ArabianSea,Rice_ArabianSea_IRR_hi,14.5566666666667,69.6666666666667,1,71.4639160267643,25
Pakistan,SabarmatiR,Rice_SabarmatiR_IRR_lo,19.1766666666667,95.3333333333333,1,96.2854660047417,25
Pakistan,SabarmatiR,Rice_SabarmatiR_IRR_hi,19.1766666666667,95.3333333333333,1,96.2854660047417,25
Pakistan,IndusR,RootTuber_IndusR_IRR_lo,17.82,183.333333333333,1,182.930092749653,25
Pakistan,IndusR,RootTuber_IndusR_IRR_hi,17.82,183.333333333333,1,182.930092749653,25
Pakistan,Helmand,RootTuber_Helmand_IRR_lo,6.74666666666667,88,1,87.8283545699324,25
Pakistan,Helmand,RootTuber_Helmand_IRR_hi,6.74666666666667,88,1,87.8283545699324,25
Pakistan,HamuMashR,RootTuber_HamuMashR_IRR_lo,6.45333333333333,62.3333333333333,1,61.4483694834239,25
Pakistan,HamuMashR,RootTuber_HamuMashR_IRR_hi,6.45333333333333,62.3333333333333,1,61.4483694834239,25
Pakistan,ArabianSea,RootTuber_ArabianSea_IRR_lo,13.0166666666667,69.6666666666667,1,71.4639160267643,25
Pakistan,ArabianSea,RootTuber_ArabianSea_IRR_hi,13.0166666666667,69.6666666666667,1,71.4639160267643,25
Pakistan,SabarmatiR,RootTuber_SabarmatiR_IRR_lo,16.3533333333333,95.3333333333333,1,96.2854660047417,25
Pakistan,SabarmatiR,RootTuber_SabarmatiR_IRR_hi,16.3533333333333,95.3333333333333,1,96.2854660047417,25
Pakistan,IndusR,Soybean_IndusR_IRR_lo,0,183.333333333333,1,182.930092749653,25
Pakistan,IndusR,Soybean_IndusR_IRR_hi,0,183.333333333333,1,182.930092749653,25
Pakistan,Helmand,Soybean_Helmand_IRR_lo,0,88,1,87.8283545699324,25
Pakistan,Helmand,Soybean_Helmand_IRR_hi,0,88,1,87.8283545699324,25
Pakistan,HamuMashR,Soybean_HamuMashR_IRR_lo,0,62.3333333333333,1,61.4483694834239,25
Pakistan,HamuMashR,Soybean_HamuMashR_IRR_hi,0,62.3333333333333,1,61.4483694834239,25
Pakistan,ArabianSea,Soybean_ArabianSea_IRR_lo,0,69.6666666666667,1,71.4639160267643,25
Pakistan,ArabianSea,Soybean_ArabianSea_IRR_hi,0,69.6666666666667,1,71.4639160267643,25
Pakistan,SabarmatiR,Soybean_SabarmatiR_IRR_lo,0,95.3333333333333,1,96.2854660047417,25
Pakistan,SabarmatiR,Soybean_SabarmatiR_IRR_hi,0,95.3333333333333,1,96.2854660047417,25
Pakistan,IndusR,SugarCrop_IndusR_IRR_lo,0,183.333333333333,1,182.930092749653,25
Pakistan,IndusR,SugarCrop_IndusR_IRR_hi,0,183.333333333333,1,182.930092749653,25
Pakistan,Helmand,SugarCrop_Helmand_IRR_lo,0,88,1,87.8283545699324,25
Pakistan,Helmand,SugarCrop_Helmand_IRR_hi,0,88,1,87.8283545699324,25
Pakistan,HamuMashR,SugarCrop_HamuMashR_IRR_lo,0,62.3333333333333,1,61.4483694834239,25
Pakistan,HamuMashR,SugarCrop_HamuMashR_IRR_hi,0,62.3333333333333,1,61.4483694834239,25
Pakistan,ArabianSea,SugarCrop_ArabianSea_IRR_lo,0,69.6666666666667,1,71.4639160267643,25
Pakistan,ArabianSea,SugarCrop_ArabianSea_IRR_hi,0,69.6666666666667,1,71.4639160267643,25
Pakistan,SabarmatiR,SugarCrop_SabarmatiR_IRR_lo,0,95.3333333333333,1,96.2854660047417,25
Pakistan,SabarmatiR,SugarCrop_SabarmatiR_IRR_hi,0,95.3333333333333,1,96.2854660047417,25
Pakistan,IndusR,SugarCropC4_IndusR_IRR_lo,48.7666666666667,183.333333333333,1,182.930092749653,25
Pakistan,IndusR,SugarCropC4_IndusR_IRR_hi,48.7666666666667,183.333333333333,1,182.930092749653,25
Pakistan,Helmand,SugarCropC4_Helmand_IRR_lo,31.2033333333333,88,1,87.8283545699324,25
Pakistan,Helmand,SugarCropC4_Helmand_IRR_hi,31.2033333333333,88,1,87.8283545699324,25
Pakistan,HamuMashR,SugarCropC4_HamuMashR_IRR_lo,20.6433333333333,62.3333333333333,1,61.4483694834239,25
Pakistan,HamuMashR,SugarCropC4_HamuMashR_IRR_hi,20.6433333333333,62.3333333333333,1,61.4483694834239,25
Pakistan,ArabianSea,SugarCropC4_ArabianSea_IRR_lo,27.5366666666667,69.6666666666667,1,71.4639160267643,25
Pakistan,ArabianSea,SugarCropC4_ArabianSea_IRR_hi,27.5366666666667,69.6666666666667,1,71.4639160267643,25
Pakistan,SabarmatiR,SugarCropC4_SabarmatiR_IRR_lo,51.04,95.3333333333333,1,96.2854660047417,25
Pakistan,SabarmatiR,SugarCropC4_SabarmatiR_IRR_hi,51.04,95.3333333333333,1,96.2854660047417,25
Pakistan,IndusR,Vegetables_IndusR_IRR_lo,8.65333333333333,183.333333333333,1,182.930092749653,25
Pakistan,IndusR,Vegetables_IndusR_IRR_hi,8.65333333333333,183.333333333333,1,182.930092749653,25
Pakistan,Helmand,Vegetables_Helmand_IRR_lo,3.3,88,1,87.8283545699324,25
Pakistan,Helmand,Vegetables_Helmand_IRR_hi,3.3,88,1,87.8283545699324,25
Pakistan,HamuMashR,Vegetables_HamuMashR_IRR_lo,3.41,62.3333333333333,1,61.4483694834239,25
Pakistan,HamuMashR,Vegetables_HamuMashR_IRR_hi,3.41,62.3333333333333,1,61.4483694834239,25
Pakistan,ArabianSea,Vegetables_ArabianSea_IRR_lo,7.40666666666667,69.6666666666667,1,71.4639160267643,25
Pakistan,ArabianSea,Vegetables_ArabianSea_IRR_hi,7.40666666666667,69.6666666666667,1,71.4639160267643,25
Pakistan,SabarmatiR,Vegetables_SabarmatiR_IRR_lo,8.21333333333333,95.3333333333333,1,96.2854660047417,25
Pakistan,SabarmatiR,Vegetables_SabarmatiR_IRR_hi,8.21333333333333,95.3333333333333,1,96.2854660047417,25
Pakistan,IndusR,Wheat_IndusR_IRR_lo,13.3833333333333,183.333333333333,1,182.930092749653,25
Pakistan,IndusR,Wheat_IndusR_IRR_hi,13.3833333333333,183.333333333333,1,182.930092749653,25
Pakistan,Helmand,Wheat_Helmand_IRR_lo,6.6,88,1,87.8283545699324,25
Pakistan,Helmand,Wheat_Helmand_IRR_hi,6.6,88,1,87.8283545699324,25
Pakistan,HamuMashR,Wheat_HamuMashR_IRR_lo,4.4,62.3333333333333,1,61.4483694834239,25
Pakistan,HamuMashR,Wheat_HamuMashR_IRR_hi,4.4,62.3333333333333,1,61.4483694834239,25
Pakistan,ArabianSea,Wheat_ArabianSea_IRR_lo,8.83666666666667,69.6666666666667,1,71.4639160267643,25
Pakistan,ArabianSea,Wheat_ArabianSea_IRR_hi,8.83666666666667,69.6666666666667,1,71.4639160267643,25
Pakistan,SabarmatiR,Wheat_SabarmatiR_IRR_lo,13.0533333333333,95.3333333333333,1,96.2854660047417,25
