# Water XXs by subsector
sector,subsector,var1,var2,var3,var4,unit_conv
biomass,biomassTree_LenaR,Water XX,Water XX|Irrigation,,,1
biomass,biomassTree_SiberiaW,Water XX,Water XX|Irrigation,,,1
biomass,biomassTree_UralR,Water XX,Water XX|Irrigation,,,1
biomass,biomassGrass_AfrCstSSW,Water XX,Water XX|Irrigation,,,1
biomass,biomassTree_AfrCstSSW,Water XX,Water XX|Irrigation,,,1
biomass,biomassTree_OrangeR,Water XX,Water XX|Irrigation,,,1
biomass,biomassGrass_SAmerCstNE,Water XX,Water XX|Irrigation,,,1
biomass,biomassTree_SAmerCstNE,Water XX,Water XX|Irrigation,,,1
biomass,biomassGrass_ChileCstN,Water XX,Water XX|Irrigation,,,1
biomass,biomassGrass_PeruCst,Water XX,Water XX|Irrigation,,,1
biomass,biomassTree_ChileCstN,Water XX,Water XX|Irrigation,,,1
biomass,biomassTree_LaPuna,Water XX,Water XX|Irrigation,,,1
biomass,biomassTree_PeruCst,Water XX,Water XX|Irrigation,,,1
biomass,biomassGrass_SriLanka,Water XX,Water XX|Irrigation,,,1
biomass,biomassTree_AmuDaryaR,Water XX,Water XX|Irrigation,,,1
biomass,biomassTree_SriLanka,Water XX,Water XX|Irrigation,,,1
biomass,biomassGrass_Korea,Water XX,Water XX|Irrigation,,,1
biomass,biomassTree_Korea,Water XX,Water XX|Irrigation,,,1
biomass,biomassGrass_ChaoPhrR,Water XX,Water XX|Irrigation,,,1
biomass,biomassGrass_MalaysiaP,Water XX,Water XX|Irrigation,,,1
biomass,biomassGrass_Phlppns,Water XX,Water XX|Irrigation,,,1
biomass,biomassGrass_SittaungR,Water XX,Water XX|Irrigation,,,1
biomass,biomassGrass_ThaiGulf,Water XX,Water XX|Irrigation,,,1
biomass,biomassGrass_VietnamCst,Water XX,Water XX|Irrigation,,,1
biomass,biomassTree_ChaoPhrR,Water XX,Water XX|Irrigation,,,1
biomass,biomassTree_MalaysiaP,Water XX,Water XX|Irrigation,,,1
biomass,biomassTree_Phlppns,Water XX,Water XX|Irrigation,,,1
biomass,biomassTree_SittaungR,Water XX,Water XX|Irrigation,,,1
biomass,biomassTree_ThaiGulf,Water XX,Water XX|Irrigation,,,1
biomass,biomassTree_VietnamCst,Water XX,Water XX|Irrigation,,,1
biomass,biomassGrass_ArkWhtRedR,Water XX,Water XX|Irrigation,,,1
biomass,biomassGrass_GreatBasin,Water XX,Water XX|Irrigation,,,1
biomass,biomassGrass_MissppRN,Water XX,Water XX|Irrigation,,,1
biomass,biomassGrass_MissppRS,Water XX,Water XX|Irrigation,,,1
biomass,biomassGrass_OhioR,Water XX,Water XX|Irrigation,,,1
biomass,biomassGrass_TennR,Water XX,Water XX|Irrigation,,,1
biomass,biomassGrass_TexasCst,Water XX,Water XX|Irrigation,,,1
biomass,biomassGrass_UsaColoRN,Water XX,Water XX|Irrigation,,,1
biomass,biomassGrass_UsaCstE,Water XX,Water XX|Irrigation,,,1
biomass,biomassGrass_UsaCstSE,Water XX,Water XX|Irrigation,,,1
biomass,biomassTree_ArkWhtRedR,Water XX,Water XX|Irrigation,,,1
biomass,biomassTree_GreatBasin,Water XX,Water XX|Irrigation,,,1
biomass,biomassTree_MissppRN,Water XX,Water XX|Irrigation,,,1
biomass,biomassTree_MissppRS,Water XX,Water XX|Irrigation,,,1
biomass,biomassTree_OhioR,Water XX,Water XX|Irrigation,,,1
biomass,biomassTree_TennR,Water XX,Water XX|Irrigation,,,1
biomass,biomassTree_TexasCst,Water XX,Water XX|Irrigation,,,1
biomass,biomassTree_UsaColoRN,Water XX,Water XX|Irrigation,,,1
biomass,biomassTree_UsaCstE,Water XX,Water XX|Irrigation,,,1
biomass,biomassTree_UsaCstSE,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_AfrCstE,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_AfrCstNE,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_LChad,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_NileR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_RiftValley,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_ShebJubR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_AfrCstNW,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_AfrIntN,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_MeditE,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_MeditS,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_SinaiP,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_AfrCstS,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_AfrCstSE,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_AfrCstSW,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_AfrIntS,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_CongoR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_LimpopoR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_OrangeR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_ZambeziR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_AfrCstW,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_GuineaGulf,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_NigerR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_SenegalR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_VoltaR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_ArgColoR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_ArgCstN,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_ChileCstS,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_MarChiq,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_NegroR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_Pampas,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_RioLaPlata,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_Salinas,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_AusCstE,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_AusCstN,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_MurrayDrlg,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_NewZealand,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_AmazonR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_BrzCstE,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_BrzCstN,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_BrzCstS,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_ParnaibaR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_SaoFrancR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_TocantinsR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_CanAtl,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_FraserR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_GreatLakes,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_MissouriR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_NelsonR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_StLwrncR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_UsaCstNE,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_UsaPacNW,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_Caribbean,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_CntAmer,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_GrijUsuR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_YucatanP,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_AmuDaryaR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_BlackSeaS,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_CaspianE,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_CaspianNE,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_CaspianSW,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_Gobi,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_LBalkash,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_ObR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_SyrDaryaR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_UralR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_VolgaR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_AmurR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_BoHai,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_ChinaCst,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_GangesR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_Hainan,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_Hong,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_HuangHeR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_IndusR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_IrrawaddyR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_Mekong,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_RusCstSE,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_SChinaSea,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_Salween,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_Tarim,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_XunJiang,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_Yangtze,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_ZiyaHe,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_ColEcuaCst,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_MagdalenaR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_OrinocoR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_SAmerCstN,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_AdrBlkSea,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_DanubeR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_DnkGrmCst,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_ElbeR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_NemanR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_OderR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_PolandCst,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_WislaR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_DouroR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_EbroR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_EmsWeserR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_FranceCstS,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_FranceCstW,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_Gironde,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_GuadalqR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_GuadianaR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_IberiaCst,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_ItalyCstE,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_ItalyCstW,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_LoireR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_MeditIsl,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_PoR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_RhineR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_RhoneR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_ScheldtR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_SeineR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_SpainCstSE,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_TagusR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_TiberR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_BlackSeaN,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_DaugavaR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_DnieperR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_DniesterR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_DonR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_EJrdnSyr,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_TigrEuphR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_BengalW,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_BrahmaniR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_CauveryR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_GodavariR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_IndCstE,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_IndCstNE,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_IndCstS,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_IndCstW,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_KrishnaR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_MahanadiR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_MahiR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_NarmadaR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_PennarR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_SabarmatiR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_TaptiR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_IdnE,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_JavaTimor,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_Kalimantan,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_Sulawesi,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_Sumatra,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_Japan,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_California,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_MexBaja,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_MexCstNW,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_MexCstW,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_MexGulf,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_MexInt,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_Papaloapan,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_RioBalsas,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_RioGrande,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_RioLerma,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_RioVerde,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_Tehuantpc,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_UsaColoRS,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_ArabianP,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_ArabianSea,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_DeadSea,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_FarahrudR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_HamuMashR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_Helmand,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_Iran,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_PersianGulf,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_RedSeaE,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_BalticSea,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_BarentsSea,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_DvinaRN,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_Finland,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_NarvaR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_NevaR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_YeniseiR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_AfrCstSSW,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_SAmerCstNE,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_ChileCstN,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_LaPuna,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_PeruCst,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_BengalBay,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_Korea,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_SittaungR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_VietnamCst,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_ArkWhtRedR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_GreatBasin,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_MissppRN,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_MissppRS,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_OhioR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_TennR,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_TexasCst,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_UsaColoRN,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_UsaCstE,Water XX,Water XX|Irrigation,,,1
Corn,CornC4_UsaCstSE,Water XX,Water XX|Irrigation,,,1
CO2 removal,dac,Water XX,Water XX|Electricity,Water XX|Electricity|Other,,1
Dairy,Mixed,Water XX,Water XX|Livestock,,,1
Dairy,Pastoral,Water XX,Water XX|Livestock,,,1
elec_biomass (IGCC CCS),biomass (IGCC CCS),Water XX,Water XX|Electricity,Water XX|Electricity|Biomass,,1
elec_biomass (conv CCS),biomass (conv CCS),Water XX,Water XX|Electricity,Water XX|Electricity|Biomass,,1
elec_coal (conv pul CCS),coal (conv pul CCS),Water XX,Water XX|Electricity,Water XX|Electricity|Coal,Water XX|Electricity|Fossil,1
elec_coal (IGCC CCS),coal (IGCC CCS),Water XX,Water XX|Electricity,Water XX|Electricity|Coal,Water XX|Electricity|Fossil,1
elec_gas (CC CCS),gas (CC CCS),Water XX,Water XX|Electricity,Water XX|Electricity|Gas,Water XX|Electricity|Fossil,1
elec_refined liquids (CC CCS),refined liquids (CC CCS),Water XX,Water XX|Electricity,Water XX|Electricity|Oil,Water XX|Electricity|Fossil,1
electricity,biomass,Water XX,Water XX|Electricity,Water XX|Electricity|Biomass,,1
electricity,coal,Water XX,Water XX|Electricity,Water XX|Electricity|Coal,Water XX|Electricity|Fossil,1
electricity,gas,Water XX,Water XX|Electricity,Water XX|Electricity|Gas,Water XX|Electricity|Fossil,1
electricity,geothermal,Water XX,Water XX|Electricity,Water XX|Electricity|Geothermal,Water XX|Electricity|Non-Biomass Renewables,1
electricity,hydro,Water XX,Water XX|Electricity,Water XX|Electricity|Hydro,Water XX|Electricity|Non-Biomass Renewables,1
electricity,nuclear,Water XX,Water XX|Electricity,Water XX|Electricity|Nuclear,,1
electricity,refined liquids,Water XX,Water XX|Electricity,Water XX|Electricity|Oil,Water XX|Electricity|Fossil,1
electricity,solar,Water XX,Water XX|Electricity,Water XX|Electricity|Solar,Water XX|Electricity|Non-Biomass Renewables,1
FiberCrop,FiberCrop_AfrCstE,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_AfrCstNE,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_LChad,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_Madagascar,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_NileR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_RiftValley,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_ShebJubR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_AfrCstNW,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_AfrIntN,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_MeditE,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_MeditS,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_SinaiP,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_AfrCstS,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_AfrCstSE,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_AfrCstSW,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_AfrIntS,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_AngolaCst,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_CongoR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_LimpopoR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_OrangeR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_ZambeziR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_AfrCstW,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_GuineaGulf,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_NigerR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_SenegalR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_ArgColoR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_ArgCstN,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_ArgCstS,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_MarChiq,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_NegroR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_Pampas,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_RioLaPlata,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_Salinas,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_AusCstE,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_MurrayDrlg,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_AmazonR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_BrzCstE,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_BrzCstN,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_BrzCstS,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_ParnaibaR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_SaoFrancR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_TocantinsR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_Caribbean,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_CntAmer,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_GrijUsuR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_YucatanP,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_AmuDaryaR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_CaspianE,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_CaspianNE,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_CaspianSW,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_Gobi,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_LBalkash,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_ObR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_SyrDaryaR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_UralR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_VolgaR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_AmurR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_BoHai,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_ChinaCst,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_GangesR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_Hainan,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_Hong,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_HuangHeR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_IrrawaddyR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_Mekong,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_RusCstSE,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_SChinaSea,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_Salween,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_Tarim,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_XunJiang,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_Yangtze,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_ZiyaHe,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_ColEcuaCst,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_MagdalenaR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_OrinocoR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_SAmerCstN,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_AdrBlkSea,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_BalticSea,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_DanubeR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_DaugavaR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_ElbeR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_NarvaR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_NemanR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_OderR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_PolandCst,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_WislaR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_DouroR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_EbroR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_EmsWeserR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_EngWales,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_FranceCstS,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_FranceCstW,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_Gironde,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_GuadalqR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_GuadianaR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_IberiaCst,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_Ireland,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_ItalyCstE,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_ItalyCstW,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_LoireR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_MeditIsl,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_PoR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_RhineR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_RhoneR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_ScheldtR,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_Scotland,Water XX,Water XX|Irrigation,,,1
FiberCrop,FiberCrop_SeineR,Water XX,Water XX|Irrigation,,,1
